date,m4a1_price,m4a1_vol,p90_price,p90_vol,case_price,case_vol,key_price,key_vol,players,butterfly_price,butterfly_vol,karambit_price,karambit_vol,m9_price,m9_vol,headshot_price,headshot_vol,printstream_price,printstream_vol
2014-07-02 01:00:00,2408.211,80.0,1674.42,82.0,193.049,70167,127.282,2430.0,183071.0,,,10075.294,7.0,6786.435,11.0,,,,
2014-07-03 01:00:00,2447.533,73.0,1284.927,71.0,150.542,44849,126.257,1439.0,170854.0,,,9739.465,7.0,6474.871,10.0,,,,
2014-07-04 01:00:00,2480.905,42.0,1258.151,54.0,177.244,25137,122.473,1056.0,157654.0,,,9666.258,11.0,6749.686,9.0,,,,
2014-07-05 01:00:00,2717.499,30.0,1335.281,35.0,179.55,18923,117.903,905.0,173510.0,,,9621.089,8.0,6845.96,6.0,,,,
2014-07-06 01:00:00,2330.281,36.0,1374.521,34.0,182.166,15788,114.4,1109.0,171220.0,,,9324.657,13.0,7242.482,13.0,,,,
2014-07-07 01:00:00,2513.868,32.0,1422.994,24.0,193.172,12800,113.567,1169.0,163294.0,,,10350.017,7.0,7362.806,5.0,,,,
2014-07-08 01:00:00,2857.762,29.0,1462.256,28.0,201.287,10284,113.021,1127.0,158216.0,,,10256.595,10.0,6677.927,6.0,,,,
2014-07-09 01:00:00,2544.004,39.0,1365.187,28.0,135.001,25336,112.505,2207.0,158035.0,,,9492.946,9.0,7049.788,13.0,,,,
2014-07-10 01:00:00,2217.756,67.0,1135.03,35.0,89.216,35829,117.583,1652.0,162225.0,,,9784.206,10.0,6218.287,7.0,,,,
2014-07-11 01:00:00,2049.667,62.0,935.29,66.0,74.826,35745,116.112,1310.0,160536.0,,,10398.332,13.0,6761.267,10.0,,,,
2014-07-12 01:00:00,2231.684,43.0,941.046,50.0,81.178,26017,114.823,1241.0,150723.0,,,10821.512,4.0,6486.609,14.0,,,,
2014-07-13 01:00:00,2316.417,46.0,941.704,38.0,84.755,20141,113.775,1270.0,165848.0,,,10423.789,8.0,6736.684,9.0,,,,
2014-07-14 01:00:00,2184.09,46.0,932.593,40.0,88.875,17805,113.013,1500.0,165791.0,,,10578.751,9.0,6324.908,5.0,,,,
2014-07-15 01:00:00,2406.174,39.0,1025.914,52.0,89.581,17473,115.905,1061.0,161747.0,,,10580.237,6.0,7046.641,12.0,,,,
2014-07-16 01:00:00,2401.012,37.0,1022.988,45.0,80.281,21039,114.256,1364.0,156178.0,,,10710.214,9.0,7283.562,12.0,,,,
2014-07-17 01:00:00,2278.978,52.0,1003.203,38.0,58.217,26759,113.53,1804.0,153326.0,,,10887.819,8.0,7311.143,9.0,,,,
2014-07-18 01:00:00,2233.307,53.0,895.099,57.0,57.122,26195,112.863,1853.0,145907.0,,,10468.756,10.0,7010.904,10.0,,,,
2014-07-19 01:00:00,2028.022,65.0,889.151,56.0,60.51,23912,112.427,1469.0,162164.0,,,10124.83,9.0,7094.803,5.0,,,,
2014-07-20 01:00:00,2056.276,54.0,843.374,54.0,61.205,21608,113.997,1723.0,156268.0,,,9929.86,10.0,6759.554,8.0,,,,
2014-07-21 01:00:00,2177.09,44.0,843.058,56.0,61.711,20291,112.672,1720.0,163137.0,,,10805.367,7.0,6981.206,11.0,,,,
2014-07-22 01:00:00,2203.11,41.0,808.14,58.0,64.732,19155,111.973,1690.0,158315.0,,,10415.148,7.0,6992.13,9.0,,,,
2014-07-23 01:00:00,2232.888,41.0,869.98,59.0,65.621,20724,113.172,1271.0,156353.0,,,10444.533,7.0,7336.602,10.0,,,,
2014-07-24 01:00:00,2121.056,50.0,896.675,48.0,55.128,26551,114.522,1596.0,152883.0,,,10341.063,11.0,7042.749,10.0,,,,
2014-07-25 01:00:00,2293.369,51.0,823.237,70.0,54.926,33527,115.303,1637.0,151488.0,,,10627.451,9.0,7195.646,16.0,,,,
2014-07-26 01:00:00,2234.115,63.0,840.05,71.0,60.184,29971,113.16,2030.0,167430.0,,,10484.524,7.0,7180.219,10.0,,,,
2014-07-27 01:00:00,2138.361,74.0,813.699,59.0,58.945,27428,114.422,1461.0,171261.0,,,10898.971,4.0,7096.275,13.0,,,,
2014-07-28 01:00:00,2277.024,64.0,781.348,67.0,59.344,27553,113.363,1318.0,167757.0,,,11051.359,11.0,7313.245,11.0,,,,
2014-07-29 01:00:00,2250.094,69.0,783.677,76.0,64.636,25911,113.382,1818.0,166642.0,,,11109.508,11.0,7493.976,10.0,,,,
2014-07-30 01:00:00,2256.261,62.0,830.671,59.0,64.593,20992,114.077,1319.0,161796.0,,,10948.203,6.0,7707.313,5.0,,,,
2014-07-31 01:00:00,2370.12,58.0,830.243,82.0,60.754,25829,112.835,1882.0,162881.0,,,11186.992,5.0,7044.046,11.0,,,,
2014-08-01 01:00:00,2426.887,65.0,866.586,80.0,60.844,29718,116.018,1923.0,277192.0,,,11015.204,6.0,7456.541,19.0,,,,
2014-08-02 01:00:00,2461.63,60.0,860.107,80.0,61.784,27092,114.553,1912.0,178670.0,,,10058.609,10.0,7564.305,14.0,,,,
2014-08-03 01:00:00,2465.193,61.0,799.291,89.0,60.794,27522,113.211,1992.0,189853.0,,,10633.117,11.0,7554.727,16.0,,,,
2014-08-04 01:00:00,2362.363,70.0,800.015,88.0,60.077,26015,112.948,2138.0,186021.0,,,11113.715,12.0,7885.667,11.0,,,,
2014-08-05 01:00:00,2391.449,65.0,732.47,92.0,57.184,26988,111.113,3295.0,170376.0,,,10848.229,9.0,7319.516,11.0,,,,
2014-08-06 01:00:00,2250.943,65.0,746.05,92.0,58.768,26375,111.791,2194.0,180958.0,,,10635.299,7.0,7647.875,10.0,,,,
2014-08-07 01:00:00,2308.641,64.0,720.08,89.0,58.241,26571,111.687,2421.0,178871.0,,,11099.977,5.0,7398.769,9.0,,,,
2014-08-08 01:00:00,2287.27,65.0,724.335,92.0,57.438,27936,111.682,2531.0,176850.0,,,11344.263,5.0,7456.627,13.0,,,,
2014-08-09 01:00:00,2479.249,64.0,730.116,87.0,56.812,27268,111.832,3031.0,191704.0,,,10990.158,7.0,7545.196,14.0,,,,
2014-08-10 01:00:00,2275.721,54.0,725.176,84.0,55.347,27117,112.621,2567.0,183412.0,,,11123.377,13.0,7247.969,7.0,,,,
2014-08-11 01:00:00,2297.965,76.0,693.878,114.0,54.734,28408,113.349,2046.0,184545.0,,,11275.213,8.0,7670.094,15.0,,,,
2014-08-12 01:00:00,2337.564,65.0,722.278,96.0,54.866,26045,111.374,3282.0,187733.0,,,11252.263,9.0,7876.547,4.0,,,,
2014-08-13 01:00:00,2394.549,71.0,730.333,81.0,54.71,25808,112.937,2849.0,227074.0,,,11152.918,10.0,7288.093,5.0,,,,
2014-08-14 01:00:00,2488.175,69.0,709.734,95.0,54.299,27180,111.477,2832.0,224200.0,,,10947.655,7.0,7820.374,10.0,,,,
2014-08-15 01:00:00,2448.711,73.0,708.553,99.0,55.374,31669,110.91,4001.0,247871.0,,,11358.255,12.0,7554.922,15.0,,,,
2014-08-16 01:00:00,2719.701,81.0,734.609,105.0,54.987,32656,110.335,4117.0,275014.0,,,11245.374,10.0,7554.177,16.0,,,,
2014-08-17 01:00:00,2558.015,72.0,667.084,106.0,51.01,34418,105.595,5883.0,245554.0,,,11094.819,11.0,7415.739,15.0,,,,
2014-08-18 01:00:00,2544.393,80.0,654.143,100.0,50.366,32099,110.064,3576.0,220847.0,,,11261.992,11.0,7718.424,12.0,,,,
2014-08-19 01:00:00,2583.869,64.0,760.075,85.0,53.563,32692,112.4,3066.0,217633.0,,,11614.556,13.0,7635.279,11.0,,,,
2014-08-20 01:00:00,2535.654,62.0,701.135,66.0,53.254,31297,112.353,3134.0,212574.0,,,11147.556,9.0,7189.933,11.0,,,,
2014-08-21 01:00:00,2375.213,98.0,676.065,96.0,53.982,32256,112.633,3336.0,208364.0,,,12048.912,7.0,7874.388,18.0,,,,
2014-08-22 01:00:00,2517.115,91.0,697.674,96.0,54.609,34350,112.985,3067.0,210841.0,,,11297.018,13.0,7664.528,13.0,,,,
2014-08-23 01:00:00,2547.88,87.0,688.17,89.0,54.969,34901,114.131,2951.0,228936.0,,,11439.141,10.0,7667.376,12.0,,,,
2014-08-24 01:00:00,2545.47,70.0,681.508,97.0,53.673,35940,113.112,2802.0,213502.0,,,11249.488,16.0,7984.375,8.0,,,,
2014-08-25 01:00:00,2629.917,85.0,728.904,103.0,55.799,37629,113.489,3684.0,211170.0,,,11590.573,8.0,8011.722,15.0,,,,
2014-08-26 01:00:00,2709.158,92.0,719.528,100.0,56.771,32827,113.902,3028.0,200193.0,,,11420.589,11.0,7939.399,13.0,,,,
2014-08-27 01:00:00,2699.316,71.0,702.336,91.0,56.867,30996,113.588,2445.0,208428.0,,,11375.998,13.0,8045.565,14.0,,,,
2014-08-28 01:00:00,2670.03,75.0,690.346,96.0,56.909,31585,113.79,2873.0,209288.0,,,12231.383,8.0,8008.202,14.0,,,,
2014-08-29 01:00:00,2753.322,95.0,698.021,118.0,59.371,37044,111.891,3285.0,220227.0,,,12254.07,11.0,7925.099,12.0,,,,
2014-08-30 01:00:00,2781.48,95.0,707.315,115.0,59.136,35122,112.246,3823.0,220409.0,,,11986.551,12.0,7891.763,10.0,,,,
2014-08-31 01:00:00,2771.009,92.0,689.853,119.0,56.901,34202,111.334,3768.0,227276.0,,,11003.291,19.0,8082.617,9.0,,,,
2026-07-14 04:00:00,,,,,526.287,77,,,854337.0,1324.3975,4.0,,,49167.945,1.0,2040.009,20.0,19991.76,1.0
2014-09-01 01:00:00,2726.548,79.0,689.99,113.0,56.366,34913,111.492,3884.0,242494.0,,,11769.491,14.0,8084.396,9.0,,,,
2014-09-02 01:00:00,2746.225,81.0,709.12,103.0,57.393,32527,114.354,3396.0,205170.0,,,11947.172,9.0,8084.212,6.0,,,,
2014-09-03 01:00:00,2631.629,81.0,718.733,76.0,56.995,30585,116.366,2136.0,199955.0,,,12713.306,9.0,8084.162,11.0,,,,
2014-09-04 01:00:00,2801.635,63.0,722.309,83.0,53.668,24668,111.518,2714.0,216998.0,,,11614.8,8.0,8335.818,9.0,,,,
2014-09-05 01:00:00,2790.338,77.0,666.608,112.0,52.103,32233,111.043,2957.0,232911.0,,,11842.746,10.0,8370.395,15.0,,,,
2014-09-06 01:00:00,2693.608,103.0,679.288,112.0,50.381,35741,111.557,3478.0,241620.0,,,10994.651,14.0,8468.316,14.0,,,,
2014-09-07 01:00:00,2674.287,98.0,670.27,112.0,47.629,34042,112.222,2978.0,217032.0,,,11459.759,8.0,8385.146,7.0,,,,
2014-09-08 01:00:00,2874.875,79.0,658.01,95.0,46.39,31187,112.104,2735.0,209270.0,,,12276.144,7.0,8053.481,10.0,,,,
2014-09-09 01:00:00,2845.641,57.0,648.842,105.0,46.221,30821,113.322,2544.0,204605.0,,,11510.921,10.0,8254.742,9.0,,,,
2014-09-10 01:00:00,2714.324,72.0,654.332,104.0,46.135,31580,111.372,3086.0,207622.0,,,11702.847,7.0,8098.536,9.0,,,,
2014-09-11 01:00:00,2852.073,86.0,635.404,116.0,44.435,38503,113.418,3713.0,225640.0,,,12045.474,13.0,8061.862,4.0,,,,
2014-09-12 01:00:00,2784.919,91.0,618.672,124.0,40.695,46270,111.423,3930.0,240450.0,,,11699.646,13.0,8373.003,9.0,,,,
2014-09-13 01:00:00,2816.218,122.0,635.897,129.0,34.266,57431,112.633,3200.0,239484.0,,,11783.114,6.0,7855.441,9.0,,,,
2014-09-14 01:00:00,2648.776,78.0,617.591,129.0,31.042,51822,111.486,4324.0,225370.0,,,11376.124,6.0,7573.297,11.0,,,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1836.011,2.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1897.899,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,2013.603,2.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1839.029,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1967.215,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,2045.892,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1883.88,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1686.673,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1705.418,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1792.823,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1879.099,2.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1959.269,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1958.442,3.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1778.9,1.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1964.051,3.0,,
2026-08-03 06:00:00,,,,,521.812,25,,,815721.0,1279.2422222222222,9.0,,,,,1782.196,1.0,,
2014-09-15 01:00:00,2585.056,102.0,585.736,112.0,32.386,44218,111.742,3592.0,212225.0,,,12080.522,9.0,7737.048,11.0,,,,
2014-09-16 01:00:00,2713.877,86.0,544.628,121.0,32.741,40878,112.627,2875.0,212261.0,,,11832.507,6.0,7744.382,12.0,,,,
2014-09-17 01:00:00,2775.56,84.0,565.761,116.0,34.765,42057,112.945,2549.0,212285.0,,,12259.798,10.0,7685.218,7.0,,,,
2014-09-18 01:00:00,2767.297,97.0,551.237,136.0,35.929,40321,112.147,3031.0,221505.0,,,11955.887,9.0,7611.454,10.0,,,,
2014-09-19 01:00:00,2748.981,92.0,539.37,126.0,33.206,48091,112.556,2856.0,235786.0,,,11618.399,7.0,7826.75,8.0,,,,
2014-09-20 01:00:00,2566.823,107.0,534.94,158.0,27.595,58906,112.63,3658.0,235997.0,,,11874.268,4.0,8054.675,12.0,,,,
2014-09-21 01:00:00,2493.133,104.0,518.314,148.0,24.276,52535,112.063,3249.0,218868.0,,,12242.91,7.0,8207.951,4.0,,,,
2014-09-22 01:00:00,2525.809,100.0,521.65,113.0,24.126,47857,110.955,3787.0,211890.0,,,11917.776,13.0,8071.216,6.0,,,,
2014-09-23 01:00:00,2571.927,91.0,502.74,146.0,24.514,45874,111.947,3254.0,207820.0,,,12298.084,6.0,8395.641,5.0,,,,
2014-09-24 01:00:00,2505.322,90.0,484.763,125.0,24.13,44060,111.513,3732.0,168851.0,,,11242.581,7.0,8000.103,5.0,,,,
2014-09-25 01:00:00,2509.511,77.0,508.973,110.0,26.491,50389,111.173,4032.0,216907.0,,,10587.691,9.0,7518.938,8.0,,,,
2014-09-26 01:00:00,2456.025,111.0,488.366,158.0,26.706,54625,110.323,4406.0,237650.0,,,11148.544,14.0,7316.565,9.0,,,,
2014-09-27 01:00:00,2248.722,133.0,451.681,183.0,24.297,62819,109.791,5577.0,242527.0,,,11819.241,9.0,7547.17,11.0,,,,
2014-09-28 01:00:00,2217.8,115.0,459.16,173.0,22.022,60936,110.234,4811.0,216806.0,,,11167.382,12.0,7511.228,13.0,,,,
2014-09-29 01:00:00,2150.508,115.0,459.419,162.0,22.364,52314,111.258,3722.0,212896.0,,,11331.473,7.0,7827.388,12.0,,,,
2014-09-30 01:00:00,2114.268,126.0,442.458,162.0,24.779,55948,111.058,3959.0,214183.0,,,11103.755,9.0,7603.885,12.0,,,,
2014-10-01 01:00:00,2082.829,143.0,471.74,151.0,27.239,54187,114.04,4607.0,260613.0,,,11236.615,8.0,7714.745,9.0,,,,
2014-10-02 01:00:00,2171.416,121.0,482.659,145.0,27.283,51552,114.94,3632.0,224909.0,,,11047.233,13.0,7740.862,14.0,,,,
2014-10-03 01:00:00,2121.702,150.0,473.89,185.0,25.533,57502,116.251,2984.0,249492.0,,,9357.874,7.0,7390.746,11.0,,,,
2014-10-04 01:00:00,2166.119,133.0,470.275,198.0,26.357,55192,116.911,3289.0,247227.0,,,11528.188,8.0,7156.403,16.0,,,,
2014-10-05 01:00:00,2087.131,157.0,470.427,166.0,26.109,52164,117.423,2717.0,224048.0,,,10981.898,13.0,7093.246,13.0,,,,
2014-10-06 01:00:00,2114.904,139.0,465.815,149.0,27.234,41624,116.801,2245.0,218072.0,,,11490.704,12.0,7496.333,11.0,,,,
2014-10-07 01:00:00,2128.24,126.0,449.095,157.0,29.174,40904,114.38,3100.0,218373.0,,,10772.847,11.0,7535.212,5.0,,,,
2014-10-08 01:00:00,2120.783,141.0,446.527,155.0,30.079,40011,114.931,3089.0,214641.0,,,11694.876,12.0,7581.621,6.0,,,,
2014-10-09 01:00:00,2174.908,142.0,471.323,165.0,30.957,41193,114.793,2615.0,229962.0,,,11137.582,6.0,7201.009,10.0,,,,
2014-10-10 01:00:00,2154.927,152.0,460.358,184.0,32.788,47973,116.589,2854.0,241017.0,,,11726.975,9.0,6442.957,11.0,,,,
2014-10-11 01:00:00,2148.045,159.0,448.052,184.0,31.906,50480,118.624,3007.0,249290.0,,,11624.959,10.0,7280.604,15.0,,,,
2014-10-12 01:00:00,2102.906,147.0,443.428,202.0,28.359,46522,119.568,3225.0,242077.0,,,11466.173,7.0,7255.17,12.0,,,,
2014-10-13 01:00:00,2081.931,135.0,443.997,169.0,27.711,40242,118.32,2410.0,223341.0,,,11120.964,7.0,7552.176,11.0,,,,
2014-10-14 01:00:00,2159.492,119.0,457.889,143.0,27.352,39170,117.083,2353.0,220268.0,,,10958.152,11.0,6684.084,12.0,,,,
2014-10-15 01:00:00,2130.413,122.0,438.426,165.0,27.959,40088,118.829,2428.0,209703.0,,,10698.787,7.0,6395.307,10.0,,,,
2014-10-16 01:00:00,2193.782,109.0,458.194,144.0,27.931,39208,119.374,2733.0,224605.0,,,10945.685,13.0,6206.87,7.0,,,,
2014-10-17 01:00:00,2086.96,130.0,421.545,203.0,28.545,46745,114.33,3651.0,242915.0,,,11129.974,9.0,7184.01,10.0,,,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1965.302,6.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,2305.175,1.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1955.302,1.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,2002.871,1.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1883.462,1.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1703.714,1.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1746.543,2.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1869.753,3.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1870.094,3.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1860.041,4.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1860.117,2.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1860.02,1.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1860.758,3.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1844.083,1.0,,
2026-07-18 05:00:00,,,,,525.392,86,1388.535,2.0,924424.0,1317.526,5.0,,,51124.262,1.0,1701.92,4.0,,
2014-10-18 01:00:00,2021.602,139.0,432.493,183.0,27.563,48402,114.948,4119.0,239715.0,,,10752.964,11.0,7140.78,20.0,,,,
2014-10-19 01:00:00,1975.924,162.0,420.679,181.0,24.526,44802,114.253,3618.0,221691.0,,,11341.188,5.0,7195.027,9.0,,,,
2014-10-20 01:00:00,1952.894,144.0,411.713,162.0,23.709,38618,114.099,3728.0,224156.0,,,11053.1,9.0,6997.005,11.0,,,,
2014-10-21 01:00:00,1935.275,139.0,416.478,155.0,23.839,37107,117.891,2182.0,220154.0,,,11166.983,3.0,7061.531,10.0,,,,
2014-10-22 01:00:00,2020.89,141.0,414.469,153.0,23.562,38938,118.915,2328.0,225079.0,,,10673.526,9.0,7225.093,12.0,,,,
2014-10-23 01:00:00,2023.76,130.0,415.961,159.0,23.716,41977,117.325,2633.0,234616.0,,,10975.388,13.0,7180.635,11.0,,,,
2014-10-24 01:00:00,2116.057,134.0,434.329,170.0,25.078,50610,116.908,2747.0,252951.0,,,10891.08,9.0,7205.071,11.0,,,,
2014-10-25 01:00:00,2179.353,136.0,446.82,185.0,24.019,49102,116.346,3643.0,261555.0,,,11060.317,12.0,7384.568,12.0,,,,
2014-10-26 01:00:00,1935.398,191.0,399.063,241.0,22.412,51596,115.975,3526.0,234996.0,,,10524.946,11.0,7169.526,15.0,,,,
2014-10-27 01:00:00,1940.578,135.0,394.662,172.0,22.192,40958,115.179,2823.0,229765.0,,,10969.021,9.0,7366.453,7.0,,,,
2014-10-28 01:00:00,1964.785,129.0,414.168,158.0,21.907,40991,117.709,2995.0,228824.0,,,10643.951,6.0,7498.233,12.0,,,,
2014-10-29 01:00:00,1876.608,142.0,408.63,131.0,22.144,42207,118.372,2675.0,232119.0,,,11642.101,10.0,7322.752,8.0,,,,
2014-10-30 01:00:00,2168.96,113.0,443.964,149.0,21.766,45009,115.316,3460.0,225555.0,,,11916.426,3.0,7551.537,7.0,,,,
2014-10-31 01:00:00,1966.043,181.0,387.196,247.0,22.681,54601,112.958,4248.0,252664.0,,,10671.804,15.0,7076.567,13.0,,,,
2014-11-01 01:00:00,2014.14,182.0,392.047,270.0,22.453,52595,114.189,3307.0,348018.0,,,11248.079,7.0,6991.983,17.0,,,,
2014-11-02 01:00:00,1971.017,169.0,394.389,191.0,20.888,51840,115.785,2981.0,252187.0,,,10609.992,10.0,6938.438,9.0,,,,
2014-11-03 01:00:00,1849.334,160.0,374.694,190.0,19.449,43267,113.399,3410.0,228545.0,,,10417.763,10.0,6632.229,10.0,,,,
2014-11-04 01:00:00,1871.838,136.0,379.076,196.0,20.772,44197,114.57,3157.0,226173.0,,,9872.555,10.0,6448.673,10.0,,,,
2014-11-05 01:00:00,1854.808,133.0,380.109,164.0,20.605,39678,113.9,2822.0,234215.0,,,9683.044,8.0,6574.332,14.0,,,,
2014-11-06 01:00:00,1819.783,123.0,375.504,174.0,20.19,41597,114.669,2941.0,236933.0,,,9986.847,10.0,6505.488,6.0,,,,
2014-11-07 01:00:00,1769.859,157.0,385.846,186.0,20.051,46468,111.798,6175.0,256821.0,,,10456.433,12.0,6257.175,15.0,,,,
2014-11-08 01:00:00,1761.15,206.0,391.966,219.0,19.174,50637,110.211,7028.0,253667.0,,,10134.289,8.0,6598.988,18.0,,,,
2014-11-09 01:00:00,1789.283,157.0,368.85,210.0,16.594,48066,110.031,8044.0,239776.0,,,10408.884,12.0,6312.834,15.0,,,,
2014-11-10 01:00:00,1712.021,151.0,361.524,199.0,16.638,43199,110.025,9057.0,239319.0,,,10010.727,8.0,6573.284,8.0,,,,
2014-11-11 01:00:00,1715.148,186.0,361.228,205.0,16.607,41603,110.928,4863.0,257322.0,,,9795.046,10.0,6249.389,15.0,,,,
2014-11-12 01:00:00,1483.883,284.0,278.579,424.0,10.479,53713,107.36,6508.0,241651.0,,,9598.901,11.0,5591.596,12.0,,,,
2014-11-13 01:00:00,1480.068,236.0,298.153,270.0,8.617,46535,109.931,4634.0,254306.0,,,9547.418,13.0,6228.87,8.0,,,,
2014-11-14 01:00:00,1510.404,192.0,316.059,218.0,10.742,46625,110.025,5211.0,270707.0,,,9920.966,14.0,5921.974,11.0,,,,
2014-11-15 01:00:00,1509.28,214.0,314.986,242.0,9.757,47054,110.548,5294.0,264525.0,,,10012.667,11.0,5887.974,19.0,,,,
2014-11-16 01:00:00,1510.051,203.0,319.593,222.0,8.005,44323,110.637,5109.0,237396.0,,,10120.398,10.0,6045.257,10.0,,,,
2014-11-17 01:00:00,1439.156,184.0,321.817,206.0,7.64,36221,110.693,4440.0,230615.0,,,9801.941,8.0,5905.023,15.0,,,,
2026-07-17 08:00:00,,,,,523.155,88,,,880500.0,1305.2422222222222,9.0,,,,,2162.818,24.0,,
2014-11-18 01:00:00,1431.712,161.0,322.289,180.0,7.973,35332,109.634,5572.0,233909.0,,,9047.358,10.0,5944.461,13.0,,,,
2014-11-19 01:00:00,1423.087,157.0,328.771,160.0,7.073,28232,109.538,4695.0,227018.0,,,8305.052,7.0,5458.697,13.0,,,,
2014-11-20 01:00:00,1441.738,161.0,312.881,183.0,6.233,30309,110.087,4550.0,239704.0,,,9061.88,11.0,5707.243,13.0,,,,
2014-11-21 01:00:00,1385.107,191.0,313.154,198.0,5.765,34252,110.622,5217.0,238536.0,,,9574.753,12.0,5142.832,11.0,,,,
2014-11-22 01:00:00,1446.867,189.0,303.766,222.0,5.307,38047,111.52,3488.0,263723.0,,,9392.376,14.0,5669.3,11.0,,,,
2014-11-23 01:00:00,1382.388,199.0,304.0,236.0,4.977,36040,111.815,3057.0,244634.0,,,9110.403,18.0,5958.582,16.0,,,,
2014-11-24 01:00:00,1370.064,188.0,301.149,228.0,5.156,31543,111.743,3068.0,225206.0,,,9017.426,12.0,5748.955,12.0,,,,
2014-11-25 01:00:00,1485.876,158.0,325.51,177.0,5.65,34098,113.586,2242.0,252065.0,,,8722.278,9.0,5948.94,15.0,,,,
2014-11-26 01:00:00,1523.581,184.0,327.489,197.0,5.533,34703,112.067,3391.0,309116.0,,,8997.175,15.0,5508.056,12.0,,,,
2014-11-27 01:00:00,1575.981,209.0,328.592,262.0,5.406,39206,111.124,3546.0,329206.0,,,9064.902,13.0,5660.481,23.0,,,,
2014-11-28 01:00:00,1633.769,224.0,343.849,256.0,5.816,46555,111.291,3665.0,349462.0,,,8938.935,22.0,5931.308,21.0,,,,
2026-08-03 07:00:00,,,,,533.448,19,,,815721.0,1279.2422222222222,9.0,,,,,1836.011,2.0,,
2026-08-03 07:00:00,,,,,533.448,19,,,815721.0,1279.2422222222222,9.0,,,,,1897.899,1.0,,
2026-08-03 07:00:00,,,,,533.448,19,,,815721.0,1279.2422222222222,9.0,,,,,2013.603,2.0,,
2026-08-03 07:00:00,,,,,533.448,19,,,815721.0,1279.2422222222222,9.0,,,,,1839.029,1.0,,
2026-08-03 07:00:00,,,,,533.448,19,,,815721.0,1279.2422222222222,9.0,,,,,1967.215,1.0,,
2026-08-03 07:00:00,,,,,533.448,19,,,815721.0,1279.2422222222222,9.0,,,,,2045.892,1.0,,
2026-08-03 07:00:00,,,,,533.448,19,,,815721.0,1279.2422222222222,9.0,,,,,1883.88,1.0,,
2026-08-03 07:00:00,,,,,533.448,19,,,815721.0,1279.2422222222222,9.0,,,,,1686.673,1.0,,
2026-08-03 07:00:00,,,,,533.448,19,,,815721.0,1279.2422222222222,9.0,,,,,1705.418,1.0,,
